itemCrit,subject,itemID,uttrID,critWindow,origSubsPosition,context,stimulus,response,condition,speakerInitProduction,compResponse,speakerFinalProduction,target,compCorrected,edit_distance_comp,ipa_distance_comp,semantic_distance_comp,freq_speakerInitProduction,len_speakerInitProduction,freq_target,len_target,sur_speakerInitProduction,sur_target
'977.16',836c6da4b09e6f96b13b08915ff21da9,977,34660,16,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,you,you,you,you,False,0,0,1.1920928955078125e-07,6.3293,3,6.3293,3,-4.011138916015625,-4.011138916015625
'977.16',ac66568d1dc3c84b01d8d6d959af9b0e,977,34660,16,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,you,you,you,you,False,0,0,1.1920928955078125e-07,6.3293,3,6.3293,3,-4.011138916015625,-4.011138916015625
'977.16',c4a16242b1dc57f21a75a37226b1903b,977,34660,16,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum tin cans you know like what soup comes in and stuff,fluent,you,know,you,you,True,0,0,1.1920928955078125e-07,6.3293,3,6.3293,3,-4.011138916015625,-4.011138916015625
'977.16',f962e65743aa4c08b48721192daf8a80,977,34660,16,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,you,you,you,you,False,0,0,1.1920928955078125e-07,6.3293,3,6.3293,3,-4.011138916015625,-4.011138916015625
'977.17',432e6256b0858fb4a3875f6c41956854,977,34660,17,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,know,know,know,know,False,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-0.492919921875,-0.492919921875
'977.17',47978fc3c8cce3b97d85d889c0cf065f,977,34660,17,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,know,know,know,know,False,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-0.492919921875,-0.492919921875
'977.17',836c6da4b09e6f96b13b08915ff21da9,977,34660,17,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,know,know,know,know,False,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-0.492919921875,-0.492919921875
'977.17',ac66568d1dc3c84b01d8d6d959af9b0e,977,34660,17,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,know,know,know,know,False,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-0.492919921875,-0.492919921875
'977.17',c4a16242b1dc57f21a75a37226b1903b,977,34660,17,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum tin cans you know like what soup comes in and stuff,fluent,know,like,know,know,True,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-0.492919921875,-0.492919921875
'977.17',f962e65743aa4c08b48721192daf8a80,977,34660,17,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,know,know,know,know,False,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-0.492919921875,-0.492919921875
'977.18',432e6256b0858fb4a3875f6c41956854,977,34660,18,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,like,like,like,like,False,0,0,0.0,5.3095,4,5.3095,4,-4.016014099121094,-4.016014099121094
'977.18',47978fc3c8cce3b97d85d889c0cf065f,977,34660,18,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,like,like,like,like,False,0,0,0.0,5.3095,4,5.3095,4,-4.016014099121094,-4.016014099121094
'977.18',836c6da4b09e6f96b13b08915ff21da9,977,34660,18,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,like,like,like,like,False,0,0,0.0,5.3095,4,5.3095,4,-4.016014099121094,-4.016014099121094
'977.18',ac66568d1dc3c84b01d8d6d959af9b0e,977,34660,18,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,like,like,like,like,False,0,0,0.0,5.3095,4,5.3095,4,-4.016014099121094,-4.016014099121094
'977.18',c4a16242b1dc57f21a75a37226b1903b,977,34660,18,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum tin cans you know like what soup comes in and stuff,fluent,like,what,like,like,True,0,0,0.0,5.3095,4,5.3095,4,-4.016014099121094,-4.016014099121094
'977.18',f962e65743aa4c08b48721192daf8a80,977,34660,18,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,like,like,like,like,False,0,0,0.0,5.3095,4,5.3095,4,-4.016014099121094,-4.016014099121094
'977.22',432e6256b0858fb4a3875f6c41956854,977,34660,22,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,and,and,and,and,False,0,0,1.1920928955078125e-07,5.8343,3,5.8343,3,-1.4902801513671875,-1.4902801513671875
'977.22',47978fc3c8cce3b97d85d889c0cf065f,977,34660,22,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,and,and,and,and,False,0,0,1.1920928955078125e-07,5.8343,3,5.8343,3,-1.4902801513671875,-1.4902801513671875
'977.22',836c6da4b09e6f96b13b08915ff21da9,977,34660,22,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,and,and,and,and,False,0,0,1.1920928955078125e-07,5.8343,3,5.8343,3,-1.4902801513671875,-1.4902801513671875
'977.22',ac66568d1dc3c84b01d8d6d959af9b0e,977,34660,22,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,fluent,and,and,and,and,False,0,0,1.1920928955078125e-07,5.8343,3,5.8343,3,-1.4902801513671875,-1.4902801513671875
'977.22',c4a16242b1dc57f21a75a37226b1903b,977,34660,22,,B: That's the only way I could really <br> A: The one in Florida is so cool because they pick up everything,A: They pick up newspapers and uh you know milk jugs and aluminum and tin cans you know like soup comes in and stuff,A: They pick up newspapers and uh you know milk jugs and aluminum tin cans you know like what soup comes in and stuff,fluent,and,and,and,and,False,0,0,1.1920928955078125e-07,5.8343,3,5.8343,3,-1.4902801513671875,-1.4902801513671875
